1573996886349,Mass Air Flow,33.66
1573996886491,Vehicle Speed,110
1573996886655,Mass Air Flow,33.28
1573996886825,Vehicle Speed,110
1573996886991,Mass Air Flow,33.32
1573996887178,Vehicle Speed,110
1573996887329,Mass Air Flow,33.5
1573996887519,Vehicle Speed,110
1573996887709,Mass Air Flow,33.24
1573996887879,Vehicle Speed,110
1573996888035,Mass Air Flow,33.1
1573996888209,Vehicle Speed,111
1573996888362,Mass Air Flow,33.0
1573996888513,Vehicle Speed,111
1573996888684,Mass Air Flow,33.24
1573996888862,Vehicle Speed,111
1573996889038,Mass Air Flow,33.54
1573996889248,Vehicle Speed,112
1573996889410,Mass Air Flow,33.66
1573996889588,Vehicle Speed,112
1573996889768,Mass Air Flow,33.82
1573996889947,Vehicle Speed,112
1573996890116,Mass Air Flow,33.7
1573996890288,Vehicle Speed,112
1573996890440,Mass Air Flow,33.06
1573996890616,Vehicle Speed,112
1573996890854,Mass Air Flow,19.78
1573996891022,Vehicle Speed,112
1573996891194,Mass Air Flow,8.06
1573996891345,Vehicle Speed,112
1573996891502,Mass Air Flow,5.96
1573996891678,Vehicle Speed,112
1573996891850,Mass Air Flow,4.64
1573996892028,Vehicle Speed,111
1573996892198,Mass Air Flow,4.48
1573996892403,Vehicle Speed,111
1573996892596,Mass Air Flow,4.48
1573996892769,Vehicle Speed,110
1573996892951,Mass Air Flow,4.36
1573996893122,Vehicle Speed,110
1573996893290,Mass Air Flow,20.3
1573996893433,Vehicle Speed,109
1573996893608,Mass Air Flow,26.78
1573996893785,Vehicle Speed,109
1573996894013,Mass Air Flow,27.36
1573996894186,Vehicle Speed,108
1573996894334,Mass Air Flow,26.08
1573996894487,Vehicle Speed,108
1573996894668,Mass Air Flow,24.9
1573996894862,Vehicle Speed,108
1573996895038,Mass Air Flow,9.34
1573996895211,Vehicle Speed,108
1573996895372,Mass Air Flow,6.3
1573996895542,Vehicle Speed,108
1573996895736,Mass Air Flow,4.86
1573996895910,Vehicle Speed,108
1573996896087,Mass Air Flow,4.98
1573996896254,Vehicle Speed,107
1573996896418,Mass Air Flow,5.1
1573996896597,Vehicle Speed,107
1573996896772,Mass Air Flow,5.08
1573996896945,Vehicle Speed,105
1573996897147,Mass Air Flow,5.06
1573996897325,Vehicle Speed,105
1573996897476,Mass Air Flow,5.04
1573996897655,Vehicle Speed,104
1573996897836,Mass Air Flow,5.04
1573996898002,Vehicle Speed,104
1573996898174,Mass Air Flow,5.58
1573996898325,Vehicle Speed,103
1573996898474,Mass Air Flow,5.26
1573996898657,Vehicle Speed,103
1573996898876,Mass Air Flow,5.24
1573996899044,Vehicle Speed,101
1573996899197,Mass Air Flow,5.3
1573996899343,Vehicle Speed,101
1573996899493,Mass Air Flow,5.24
1573996899671,Vehicle Speed,100
1573996899844,Mass Air Flow,5.26
1573996900034,Vehicle Speed,100
1573996900208,Mass Air Flow,5.26
1573996900443,Vehicle Speed,99
1573996900596,Mass Air Flow,13.98
1573996900768,Vehicle Speed,99
1573996900920,Mass Air Flow,24.28
1573996901077,Vehicle Speed,98
1573996901257,Mass Air Flow,29.54
1573996901406,Vehicle Speed,98
1573996901556,Mass Air Flow,30.0
1573996901730,Vehicle Speed,98
1573996901924,Mass Air Flow,29.8
1573996902110,Vehicle Speed,98
1573996902280,Mass Air Flow,30.52
1573996902432,Vehicle Speed,99
1573996902604,Mass Air Flow,30.58
1573996902778,Vehicle Speed,99
1573996902956,Mass Air Flow,31.0
1573996903123,Vehicle Speed,100
1573996903276,Mass Air Flow,31.14
1573996903421,Vehicle Speed,100
1573996903648,Mass Air Flow,31.14
1573996903822,Vehicle Speed,100
1573996903999,Mass Air Flow,31.14
1573996904166,Vehicle Speed,100
1573996904314,Mass Air Flow,31.3
1573996904469,Vehicle Speed,101
1573996904642,Mass Air Flow,30.98
1573996904820,Vehicle Speed,101
1573996904993,Mass Air Flow,30.9
1573996905260,Vehicle Speed,102
1573996905422,Mass Air Flow,31.3
1573996905596,Vehicle Speed,102
1573996905774,Mass Air Flow,31.2
1573996905948,Vehicle Speed,102
1573996906125,Mass Air Flow,30.84
1573996906296,Vehicle Speed,102
1573996906436,Mass Air Flow,30.9
1573996906583,Vehicle Speed,102
1573996906809,Mass Air Flow,31.18
1573996906985,Vehicle Speed,102
1573996907159,Mass Air Flow,30.9
1573996907308,Vehicle Speed,103
1573996907461,Mass Air Flow,31.26
1573996907662,Vehicle Speed,103
1573996907838,Mass Air Flow,31.14
1573996908019,Vehicle Speed,104
1573996908198,Mass Air Flow,31.44
1573996908404,Vehicle Speed,104
1573996908568,Mass Air Flow,31.2
1573996908735,Vehicle Speed,104
1573996908893,Mass Air Flow,31.62
1573996909070,Vehicle Speed,104
1573996909244,Mass Air Flow,31.66
1573996909393,Vehicle Speed,105
1573996909546,Mass Air Flow,31.46
1573996909721,Vehicle Speed,105
1573996909941,Mass Air Flow,31.7
1573996910134,Vehicle Speed,106
1573996910301,Mass Air Flow,32.12
1573996910456,Vehicle Speed,106
1573996910629,Mass Air Flow,32.12
1573996910805,Vehicle Speed,106
1573996910978,Mass Air Flow,32.16
1573996911160,Vehicle Speed,106
1573996911319,Mass Air Flow,32.36
1573996911461,Vehicle Speed,106
1573996911673,Mass Air Flow,32.26
1573996911842,Vehicle Speed,107
1573996912021,Mass Air Flow,25.2
1573996912192,Vehicle Speed,107
1573996912342,Mass Air Flow,9.46
1573996912484,Vehicle Speed,108
1573996912642,Mass Air Flow,6.96
1573996912810,Vehicle Speed,108
1573996912981,Mass Air Flow,5.44
1573996913209,Vehicle Speed,107
1573996913361,Mass Air Flow,5.3
1573996913525,Vehicle Speed,107
1573996913699,Mass Air Flow,17.14
1573996913882,Vehicle Speed,106
1573996914063,Mass Air Flow,28.3
1573996914238,Vehicle Speed,106
1573996914398,Mass Air Flow,34.3
1573996914551,Vehicle Speed,106
1573996914786,Mass Air Flow,33.8
1573996914964,Vehicle Speed,106
1573996915147,Mass Air Flow,33.54
1573996915303,Vehicle Speed,106
1573996915452,Mass Air Flow,33.26
1573996915604,Vehicle Speed,106
1573996915780,Mass Air Flow,32.76
1573996915954,Vehicle Speed,106
1573996916128,Mass Air Flow,32.52
1573996916311,Vehicle Speed,106
1573996916506,Mass Air Flow,32.74
1573996916680,Vehicle Speed,107
1573996916855,Mass Air Flow,32.96
1573996917032,Vehicle Speed,107
1573996917200,Mass Air Flow,33.06
1573996917349,Vehicle Speed,108
1573996917501,Mass Air Flow,33.0
1573996917676,Vehicle Speed,108
1573996917853,Mass Air Flow,33.14
1573996918074,Vehicle Speed,108
1573996918251,Mass Air Flow,32.74
1573996918408,Vehicle Speed,108
1573996918572,Mass Air Flow,27.82
1573996918747,Vehicle Speed,108
1573996918924,Mass Air Flow,19.02
1573996919098,Vehicle Speed,108
1573996919268,Mass Air Flow,15.6
1573996919414,Vehicle Speed,108
1573996919648,Mass Air Flow,16.58
1573996919825,Vehicle Speed,108
1573996920002,Mass Air Flow,30.06
1573996920166,Vehicle Speed,108
1573996920314,Mass Air Flow,32.28
1573996920455,Vehicle Speed,108
1573996920608,Mass Air Flow,32.28
1573996920784,Vehicle Speed,108
1573996920962,Mass Air Flow,32.26
1573996921189,Vehicle Speed,108
1573996921359,Mass Air Flow,24.82
1573996921505,Vehicle Speed,108
1573996921662,Mass Air Flow,13.0
1573996921829,Vehicle Speed,108
1573996922004,Mass Air Flow,10.32
1573996922186,Vehicle Speed,108
1573996922339,Mass Air Flow,10.22
1573996922490,Vehicle Speed,108
1573996922667,Mass Air Flow,10.3
1573996922854,Vehicle Speed,108
1573996923026,Mass Air Flow,10.7
1573996923188,Vehicle Speed,108
1573996923344,Mass Air Flow,10.94
1573996923494,Vehicle Speed,108
1573996923672,Mass Air Flow,11.14
1573996923849,Vehicle Speed,107
1573996924028,Mass Air Flow,14.72
1573996924200,Vehicle Speed,107
1573996924385,Mass Air Flow,23.54
1573996924584,Vehicle Speed,106
1573996924745,Mass Air Flow,26.54
1573996924920,Vehicle Speed,106
1573996925097,Mass Air Flow,26.3
1573996925268,Vehicle Speed,106
1573996925408,Mass Air Flow,25.12
1573996925584,Vehicle Speed,106
1573996925752,Mass Air Flow,25.44
1573996925938,Vehicle Speed,106
1573996926137,Mass Air Flow,30.86
1573996926291,Vehicle Speed,106
1573996926435,Mass Air Flow,32.04
1573996926594,Vehicle Speed,106
1573996926761,Mass Air Flow,31.64
1573996926914,Vehicle Speed,106
1573996927089,Mass Air Flow,32.04
1573996927259,Vehicle Speed,106
1573996927405,Mass Air Flow,32.02
1573996927612,Vehicle Speed,106
1573996927788,Mass Air Flow,32.16
1573996927961,Vehicle Speed,106
1573996928148,Mass Air Flow,32.36
1573996928304,Vehicle Speed,106
1573996928457,Mass Air Flow,32.2
1573996928633,Vehicle Speed,106
1573996928806,Mass Air Flow,31.74
1573996928979,Vehicle Speed,106
1573996929206,Mass Air Flow,31.76
1573996929363,Vehicle Speed,107
1573996929500,Mass Air Flow,31.74
1573996929673,Vehicle Speed,107
1573996929853,Mass Air Flow,31.88
1573996930030,Vehicle Speed,108
1573996930206,Mass Air Flow,27.3
1573996930359,Vehicle Speed,108
1573996930509,Mass Air Flow,16.46
1573996930729,Vehicle Speed,108
1573996930905,Mass Air Flow,9.46
1573996931084,Vehicle Speed,108
1573996931267,Mass Air Flow,18.06
1573996931420,Vehicle Speed,107
1573996931578,Mass Air Flow,25.76
1573996931756,Vehicle Speed,107
1573996931933,Mass Air Flow,26.9
1573996932106,Vehicle Speed,106
1573996932264,Mass Air Flow,23.26
1573996932448,Vehicle Speed,106
1573996932625,Mass Air Flow,12.12
1573996932798,Vehicle Speed,106
1573996932973,Mass Air Flow,8.76
1573996933145,Vehicle Speed,106
1573996933304,Mass Air Flow,8.16
1573996933447,Vehicle Speed,105
1573996933612,Mass Air Flow,10.62
1573996933787,Vehicle Speed,105
1573996934048,Mass Air Flow,22.66
1573996934225,Vehicle Speed,104
1573996934395,Mass Air Flow,31.4
1573996934543,Vehicle Speed,104
1573996934721,Mass Air Flow,34.8
1573996934896,Vehicle Speed,104
1573996935072,Mass Air Flow,33.38
1573996935241,Vehicle Speed,104
1573996935390,Mass Air Flow,32.86
1573996935603,Vehicle Speed,104
1573996935783,Mass Air Flow,32.8
1573996935958,Vehicle Speed,104
1573996936138,Mass Air Flow,32.74
1573996936290,Vehicle Speed,104
1573996936438,Mass Air Flow,32.4
1573996936613,Vehicle Speed,104
1573996936791,Mass Air Flow,32.72
1573996936968,Vehicle Speed,104
1573996937142,Mass Air Flow,32.04
1573996937323,Vehicle Speed,104
1573996937474,Mass Air Flow,32.36
1573996937649,Vehicle Speed,105
1573996937827,Mass Air Flow,32.54
1573996938002,Vehicle Speed,105
1573996938177,Mass Air Flow,32.76
1573996938330,Vehicle Speed,105
1573996938501,Mass Air Flow,32.76
1573996938720,Vehicle Speed,106
1573996938909,Mass Air Flow,32.86
1573996939085,Vehicle Speed,106
1573996939257,Mass Air Flow,33.06
1573996939410,Vehicle Speed,106
1573996939562,Mass Air Flow,32.64
1573996939748,Vehicle Speed,106
1573996939925,Mass Air Flow,32.8
1573996940106,Vehicle Speed,106
1573996940267,Mass Air Flow,33.06
1573996940454,Vehicle Speed,106
1573996940631,Mass Air Flow,33.06
1573996940808,Vehicle Speed,106
1573996940994,Mass Air Flow,33.54
1573996941164,Vehicle Speed,106
1573996941313,Mass Air Flow,33.52
1573996941464,Vehicle Speed,107
1573996941640,Mass Air Flow,33.58
1573996941816,Vehicle Speed,107
1573996942051,Mass Air Flow,33.5
1573996942222,Vehicle Speed,108
1573996942377,Mass Air Flow,31.38
1573996942530,Vehicle Speed,108
1573996942705,Mass Air Flow,13.24
1573996942880,Vehicle Speed,108
1573996943059,Mass Air Flow,7.32
1573996943228,Vehicle Speed,108
1573996943400,Mass Air Flow,5.84
1573996943668,Vehicle Speed,107
1573996943848,Mass Air Flow,3.6
1573996944033,Vehicle Speed,106
1573996944193,Mass Air Flow,4.26
1573996944340,Vehicle Speed,106
1573996944494,Mass Air Flow,5.96
1573996944678,Vehicle Speed,106
1573996944869,Mass Air Flow,15.62
1573996945046,Vehicle Speed,105
1573996945253,Mass Air Flow,23.14
1573996945410,Vehicle Speed,105
1573996945587,Mass Air Flow,28.94
1573996945758,Vehicle Speed,104
1573996945935,Mass Air Flow,29.04
1573996946116,Vehicle Speed,104
1573996946281,Mass Air Flow,31.6
1573996946428,Vehicle Speed,104
1573996946604,Mass Air Flow,32.18
1573996946811,Vehicle Speed,104
1573996946989,Mass Air Flow,32.8
1573996947163,Vehicle Speed,104
1573996947337,Mass Air Flow,32.52
1573996947492,Vehicle Speed,104
1573996947664,Mass Air Flow,32.54
1573996947829,Vehicle Speed,104
1573996948007,Mass Air Flow,32.34
1573996948181,Vehicle Speed,104
1573996948332,Mass Air Flow,32.64
1573996948531,Vehicle Speed,104
1573996948712,Mass Air Flow,32.46
1573996948885,Vehicle Speed,104
1573996949058,Mass Air Flow,32.48
1573996949226,Vehicle Speed,104
1573996949403,Mass Air Flow,32.68
1573996949578,Vehicle Speed,104
1573996949753,Mass Air Flow,32.82
1573996949985,Vehicle Speed,104
1573996950183,Mass Air Flow,33.94
1573996950333,Vehicle Speed,104
1573996950485,Mass Air Flow,32.9
1573996950664,Vehicle Speed,104
1573996950838,Mass Air Flow,33.16
1573996951014,Vehicle Speed,104
1573996951178,Mass Air Flow,32.82
1573996951326,Vehicle Speed,105
1573996951476,Mass Air Flow,33.1
1573996951679,Vehicle Speed,105
1573996951856,Mass Air Flow,33.18
1573996952028,Vehicle Speed,106
1573996952199,Mass Air Flow,33.02
1573996952351,Vehicle Speed,106
1573996952513,Mass Air Flow,33.4
1573996952687,Vehicle Speed,106
1573996952868,Mass Air Flow,33.48
1573996953028,Vehicle Speed,106
1573996953248,Mass Air Flow,33.14
1573996953400,Vehicle Speed,106
1573996953546,Mass Air Flow,33.34
1573996953703,Vehicle Speed,106
1573996953881,Mass Air Flow,33.38
1573996954055,Vehicle Speed,106
1573996954224,Mass Air Flow,33.18
1573996954386,Vehicle Speed,106
1573996954539,Mass Air Flow,32.82
1573996954735,Vehicle Speed,106
1573996954912,Mass Air Flow,32.8
1573996955084,Vehicle Speed,106
1573996955252,Mass Air Flow,32.8
1573996955393,Vehicle Speed,105
1573996955544,Mass Air Flow,32.68
1573996955720,Vehicle Speed,105
1573996955891,Mass Air Flow,32.8
1573996956052,Vehicle Speed,104
1573996956217,Mass Air Flow,32.76
1573996956457,Vehicle Speed,104
1573996956610,Mass Air Flow,32.64
1573996956787,Vehicle Speed,104
1573996956961,Mass Air Flow,32.6
1573996957131,Vehicle Speed,104
1573996957282,Mass Air Flow,32.68
1573996957437,Vehicle Speed,104
1573996957608,Mass Air Flow,32.7
1573996957783,Vehicle Speed,104
1573996958012,Mass Air Flow,32.62
1573996958189,Vehicle Speed,104
1573996958348,Mass Air Flow,32.56
1573996958490,Vehicle Speed,104
1573996958670,Mass Air Flow,32.64
1573996958862,Vehicle Speed,104
1573996959041,Mass Air Flow,32.48
1573996959208,Vehicle Speed,104
1573996959360,Mass Air Flow,32.34
1573996959533,Vehicle Speed,104
1573996959708,Mass Air Flow,32.54
1573996959879,Vehicle Speed,104
1573996960057,Mass Air Flow,32.62
1573996960227,Vehicle Speed,104
1573996960385,Mass Air Flow,32.68
1573996960538,Vehicle Speed,104
1573996960715,Mass Air Flow,32.9
1573996960890,Vehicle Speed,104
1573996961058,Mass Air Flow,32.46
1573996961245,Vehicle Speed,104
1573996961385,Mass Air Flow,17.58
1573996961542,Vehicle Speed,104
1573996961711,Mass Air Flow,8.84
1573996961867,Vehicle Speed,104
1573996962041,Mass Air Flow,6.3
1573996962206,Vehicle Speed,104
1573996962369,Mass Air Flow,5.08
1573996962513,Vehicle Speed,103
1573996962733,Mass Air Flow,6.22
1573996962931,Vehicle Speed,103
1573996963110,Mass Air Flow,25.12
1573996963282,Vehicle Speed,102
1573996963428,Mass Air Flow,30.78
1573996963584,Vehicle Speed,102
1573996963760,Mass Air Flow,30.54
1573996963937,Vehicle Speed,102
1573996964116,Mass Air Flow,14.38
1573996964326,Vehicle Speed,102
1573996964534,Mass Air Flow,8.7
1573996964711,Vehicle Speed,101
1573996964886,Mass Air Flow,8.64
1573996965063,Vehicle Speed,101
1573996965257,Mass Air Flow,8.6
1573996965409,Vehicle Speed,100
1573996965561,Mass Air Flow,11.86
1573996965738,Vehicle Speed,100
1573996965933,Mass Air Flow,20.7
1573996966136,Vehicle Speed,99
1573996966302,Mass Air Flow,21.48
1573996966438,Vehicle Speed,99
1573996966597,Mass Air Flow,23.12
1573996966757,Vehicle Speed,98
1573996966915,Mass Air Flow,23.88
1573996967091,Vehicle Speed,98
1573996967258,Mass Air Flow,28.76
1573996967404,Vehicle Speed,98
1573996967548,Mass Air Flow,31.82
1573996967741,Vehicle Speed,98
1573996967909,Mass Air Flow,32.04
1573996968085,Vehicle Speed,98
1573996968257,Mass Air Flow,31.48
1573996968410,Vehicle Speed,98
1573996968588,Mass Air Flow,31.34
1573996968763,Vehicle Speed,98
1573996968941,Mass Air Flow,31.0
1573996969135,Vehicle Speed,98
1573996969323,Mass Air Flow,31.02
1573996969469,Vehicle Speed,98
1573996969626,Mass Air Flow,30.98
1573996969801,Vehicle Speed,98
1573996969977,Mass Air Flow,30.92
1573996970161,Vehicle Speed,98
1573996970320,Mass Air Flow,30.96
1573996970469,Vehicle Speed,98
1573996970645,Mass Air Flow,31.14
1573996970856,Vehicle Speed,98
1573996971036,Mass Air Flow,31.28
1573996971202,Vehicle Speed,98
1573996971349,Mass Air Flow,31.4
1573996971499,Vehicle Speed,98
1573996971688,Mass Air Flow,31.42
1573996971864,Vehicle Speed,98
1573996972038,Mass Air Flow,31.5
1573996972209,Vehicle Speed,98
1573996972450,Mass Air Flow,31.18
1573996972620,Vehicle Speed,98
1573996972795,Mass Air Flow,30.98
1573996972969,Vehicle Speed,98
1573996973156,Mass Air Flow,30.7
1573996973309,Vehicle Speed,98
1573996973456,Mass Air Flow,30.76
1573996973612,Vehicle Speed,98
1573996973786,Mass Air Flow,30.94
1573996974014,Vehicle Speed,98
1573996974193,Mass Air Flow,30.92
1573996974344,Vehicle Speed,98
1573996974496,Mass Air Flow,30.94
1573996974678,Vehicle Speed,98
1573996974851,Mass Air Flow,30.86
1573996975030,Vehicle Speed,98
1573996975198,Mass Air Flow,31.1
1573996975346,Vehicle Speed,98
1573996975543,Mass Air Flow,30.74
1573996975738,Vehicle Speed,98
1573996975899,Mass Air Flow,18.96
1573996976076,Vehicle Speed,98
1573996976249,Mass Air Flow,11.14
1573996976402,Vehicle Speed,98
1573996976562,Mass Air Flow,8.5
1573996976720,Vehicle Speed,98
1573996976902,Mass Air Flow,23.7
1573996977119,Vehicle Speed,98
1573996977302,Mass Air Flow,32.18
1573996977448,Vehicle Speed,97
1573996977623,Mass Air Flow,31.66
1573996977800,Vehicle Speed,97
1573996977976,Mass Air Flow,31.52
1573996978152,Vehicle Speed,96
1573996978311,Mass Air Flow,31.6
1573996978456,Vehicle Speed,96
1573996978632,Mass Air Flow,31.72
1573996978848,Vehicle Speed,96
1573996979022,Mass Air Flow,31.36
1573996979199,Vehicle Speed,96
1573996979361,Mass Air Flow,31.14
1573996979515,Vehicle Speed,96
1573996979688,Mass Air Flow,31.0
1573996979863,Vehicle Speed,96
1573996980033,Mass Air Flow,30.72
1573996980189,Vehicle Speed,97
1573996980335,Mass Air Flow,30.8
1573996980537,Vehicle Speed,97
1573996980735,Mass Air Flow,30.84
1573996980902,Vehicle Speed,98
1573996981072,Mass Air Flow,30.98
1573996981244,Vehicle Speed,98
1573996981413,Mass Air Flow,31.0
1573996981593,Vehicle Speed,98
1573996981766,Mass Air Flow,31.44
1573996981995,Vehicle Speed,98
1573996982180,Mass Air Flow,31.44
1573996982324,Vehicle Speed,98
1573996982473,Mass Air Flow,30.28
1573996982648,Vehicle Speed,98
1573996982825,Mass Air Flow,27.24
1573996983002,Vehicle Speed,98
1573996983186,Mass Air Flow,26.52
1573996983338,Vehicle Speed,98
1573996983537,Mass Air Flow,25.88
1573996983734,Vehicle Speed,99
1573996983911,Mass Air Flow,27.64
1573996984089,Vehicle Speed,99
1573996984267,Mass Air Flow,29.68
1573996984418,Vehicle Speed,99
1573996984592,Mass Air Flow,30.4
1573996984766,Vehicle Speed,99
1573996984940,Mass Air Flow,31.3
1573996985137,Vehicle Speed,98
1573996985325,Mass Air Flow,31.92
1573996985472,Vehicle Speed,98
1573996985649,Mass Air Flow,31.94
1573996985830,Vehicle Speed,99
1573996986006,Mass Air Flow,31.88
1573996986182,Vehicle Speed,99
1573996986338,Mass Air Flow,31.08
1573996986490,Vehicle Speed,100
1573996986661,Mass Air Flow,27.12
1573996986850,Vehicle Speed,100
1573996987022,Mass Air Flow,23.14
1573996987200,Vehicle Speed,100
1573996987350,Mass Air Flow,20.52
1573996987500,Vehicle Speed,100
1573996987681,Mass Air Flow,15.92
1573996987857,Vehicle Speed,100
1573996988032,Mass Air Flow,14.92
1573996988204,Vehicle Speed,100
1573996988404,Mass Air Flow,19.24
1573996988591,Vehicle Speed,100
1573996988768,Mass Air Flow,30.06
1573996988942,Vehicle Speed,100
1573996989120,Mass Air Flow,31.48
1573996989287,Vehicle Speed,100
1573996989429,Mass Air Flow,31.9
1573996989586,Vehicle Speed,100
1573996989760,Mass Air Flow,32.3
1573996989992,Vehicle Speed,101
1573996990170,Mass Air Flow,32.16
1573996990321,Vehicle Speed,101
1573996990471,Mass Air Flow,31.92
1573996990646,Vehicle Speed,102
1573996990822,Mass Air Flow,31.8
1573996991000,Vehicle Speed,102
1573996991175,Mass Air Flow,31.7
1573996991332,Vehicle Speed,102
1573996991533,Mass Air Flow,30.76
1573996991709,Vehicle Speed,102
1573996991882,Mass Air Flow,19.08
1573996992058,Vehicle Speed,102
1573996992224,Mass Air Flow,12.32
1573996992388,Vehicle Speed,102
1573996992561,Mass Air Flow,11.36
1573996992737,Vehicle Speed,102
1573996992913,Mass Air Flow,24.8
1573996993132,Vehicle Speed,102
1573996993327,Mass Air Flow,25.6
1573996993464,Vehicle Speed,102
1573996993629,Mass Air Flow,25.4
1573996993800,Vehicle Speed,102
1573996993976,Mass Air Flow,22.3
1573996994154,Vehicle Speed,102
1573996994310,Mass Air Flow,13.9
1573996994458,Vehicle Speed,103
1573996994636,Mass Air Flow,8.58
1573996994869,Vehicle Speed,103
1573996995048,Mass Air Flow,6.02
1573996995218,Vehicle Speed,103
1573996995370,Mass Air Flow,4.84
1573996995523,Vehicle Speed,103
1573996995705,Mass Air Flow,4.12
1573996995877,Vehicle Speed,102
1573996996058,Mass Air Flow,4.34
1573996996227,Vehicle Speed,102
1573996996449,Mass Air Flow,5.38
1573996996621,Vehicle Speed,102
1573996996789,Mass Air Flow,13.36
1573996996944,Vehicle Speed,102
1573996997108,Mass Air Flow,18.08
1573996997285,Vehicle Speed,101
1573996997433,Mass Air Flow,18.7
1573996997576,Vehicle Speed,101
1573996997734,Mass Air Flow,18.7
1573996997925,Vehicle Speed,100
1573996998113,Mass Air Flow,18.22
1573996998282,Vehicle Speed,100
1573996998428,Mass Air Flow,18.42
1573996998592,Vehicle Speed,101
1573996998762,Mass Air Flow,18.4
1573996998932,Vehicle Speed,101
1573996999108,Mass Air Flow,18.62
1573996999288,Vehicle Speed,102
1573996999439,Mass Air Flow,18.8
1573996999615,Vehicle Speed,102
1573996999777,Mass Air Flow,18.64
1573996999946,Vehicle Speed,102
1573997000120,Mass Air Flow,13.82
1573997000288,Vehicle Speed,102
1573997000436,Mass Air Flow,11.16
1573997000598,Vehicle Speed,102
1573997000767,Mass Air Flow,17.1
1573997000919,Vehicle Speed,102
1573997001139,Mass Air Flow,20.9
1573997001321,Vehicle Speed,102
1573997001475,Mass Air Flow,20.62
1573997001653,Vehicle Speed,102
1573997001828,Mass Air Flow,20.54
1573997002005,Vehicle Speed,102
1573997002181,Mass Air Flow,20.76
1573997002331,Vehicle Speed,102
1573997002503,Mass Air Flow,21.26
1573997002720,Vehicle Speed,102
1573997002919,Mass Air Flow,20.78
1573997003095,Vehicle Speed,102
1573997003264,Mass Air Flow,20.76
1573997003428,Vehicle Speed,102
1573997003601,Mass Air Flow,20.94
1573997003783,Vehicle Speed,102
1573997003962,Mass Air Flow,20.74
1573997004141,Vehicle Speed,102
1573997004324,Mass Air Flow,21.0
1573997004509,Vehicle Speed,102
1573997004685,Mass Air Flow,21.08
1573997004862,Vehicle Speed,102
1573997005051,Mass Air Flow,20.76
1573997005222,Vehicle Speed,102
1573997005397,Mass Air Flow,20.78
1573997005549,Vehicle Speed,102
1573997005726,Mass Air Flow,20.68
1573997005942,Vehicle Speed,102
1573997006142,Mass Air Flow,19.78
1573997006301,Vehicle Speed,102
1573997006448,Mass Air Flow,19.54
1573997006622,Vehicle Speed,102
1573997006800,Mass Air Flow,19.74
1573997006973,Vehicle Speed,102
1573997007151,Mass Air Flow,19.9
1573997007302,Vehicle Speed,102
1573997007448,Mass Air Flow,19.94
1573997007665,Vehicle Speed,102
1573997007837,Mass Air Flow,19.86
1573997008013,Vehicle Speed,102
1573997008190,Mass Air Flow,19.82
1573997008344,Vehicle Speed,102
1573997008499,Mass Air Flow,19.7
1573997008676,Vehicle Speed,102
1573997008843,Mass Air Flow,19.76
1573997009020,Vehicle Speed,102
1573997009248,Mass Air Flow,19.92
1573997009405,Vehicle Speed,102
1573997009559,Mass Air Flow,19.84
1573997009731,Vehicle Speed,102
1573997009904,Mass Air Flow,19.94
1573997010088,Vehicle Speed,102
1573997010264,Mass Air Flow,20.08
1573997010408,Vehicle Speed,103
1573997010565,Mass Air Flow,19.94
1573997010798,Vehicle Speed,103
1573997010998,Mass Air Flow,19.72
1573997011177,Vehicle Speed,104
1573997011336,Mass Air Flow,19.1
1573997011485,Vehicle Speed,104
1573997011665,Mass Air Flow,15.38
1573997011840,Vehicle Speed,104
1573997012009,Mass Air Flow,12.98
1573997012167,Vehicle Speed,104
1573997012380,Mass Air Flow,12.34
1573997012566,Vehicle Speed,103
1573997012738,Mass Air Flow,18.6
1573997012913,Vehicle Speed,103
1573997013095,Mass Air Flow,18.2
1573997013259,Vehicle Speed,102
1573997013410,Mass Air Flow,9.76
1573997013558,Vehicle Speed,102
1573997013717,Mass Air Flow,7.94
1573997013939,Vehicle Speed,102
1573997014134,Mass Air Flow,7.68
1573997014289,Vehicle Speed,102
1573997014436,Mass Air Flow,7.62
1573997014611,Vehicle Speed,102
1573997014788,Mass Air Flow,11.78
1573997014964,Vehicle Speed,102
1573997015136,Mass Air Flow,13.18
1573997015302,Vehicle Speed,102
1573997015449,Mass Air Flow,11.62
1573997015648,Vehicle Speed,102
1573997015824,Mass Air Flow,10.56
1573997016001,Vehicle Speed,102
1573997016170,Mass Air Flow,14.58
1573997016321,Vehicle Speed,101
1573997016461,Mass Air Flow,23.96
1573997016637,Vehicle Speed,101
1573997016810,Mass Air Flow,27.64
1573997016987,Vehicle Speed,101
1573997017205,Mass Air Flow,29.18
1573997017357,Vehicle Speed,101
1573997017506,Mass Air Flow,27.18
1573997017683,Vehicle Speed,102
1573997017865,Mass Air Flow,28.28
1573997018043,Vehicle Speed,102
1573997018206,Mass Air Flow,29.04
1573997018367,Vehicle Speed,102
1573997018540,Mass Air Flow,28.34
1573997018734,Vehicle Speed,102
1573997018936,Mass Air Flow,23.18
1573997019112,Vehicle Speed,102
1573997019259,Mass Air Flow,16.98
1573997019398,Vehicle Speed,102
1573997019554,Mass Air Flow,14.84
1573997019728,Vehicle Speed,102
1573997019904,Mass Air Flow,18.56
1573997020081,Vehicle Speed,102
1573997020259,Mass Air Flow,25.7
1573997020469,Vehicle Speed,102
1573997020645,Mass Air Flow,27.78
